store,dept,avg_weekly_demand,annual_demand,safety_stock,reorder_point,eoq,naive_annual_cost,optimal_annual_cost,estimated_savings_pct
34,9,16880.82,877802.63,2218.03,19098.85,5925.55,23701.02,14813.87,37.5
34,10,16944.84,881131.69,2079.85,19024.69,5936.77,23781.05,14841.93,37.59
34,11,15546.47,808416.18,2036.52,17582.99,5686.53,22033.08,14216.33,35.48
34,12,5307.71,276001.07,683.73,5991.44,3322.66,9234.64,8306.64,10.05
34,13,23518.44,1222958.87,3040.46,26558.9,6994.17,31998.05,17485.41,45.35
34,14,9467.89,492330.27,1253.87,10721.76,4437.7,14434.86,11094.26,23.14
34,16,16687.23,867736.22,2792.99,19480.22,5891.47,23459.04,14728.68,37.22
34,17,6658.24,346228.69,950.94,7609.18,3721.44,10922.8,9303.61,14.82
34,18,3935.9,204667.01,959.41,4895.32,2861.24,7519.88,7153.09,4.88
34,19,14.93,776.37,3.33,18.26,176.22,2618.66,440.56,83.18
34,20,2969.92,154435.94,408.75,3378.67,2485.45,6312.4,6213.61,1.57
34,21,4399.11,228753.78,586.98,4986.09,3024.92,8098.89,7562.3,6.63
34,22,5967.46,310308.05,719.74,6687.21,3523.11,10059.33,8807.78,12.44
34,23,13186.82,685714.45,1792.85,14979.66,5237.23,19083.52,13093.07,31.39
34,24,2889.4,150248.97,430.9,3320.3,2451.52,6211.75,6128.8,1.34
34,25,5744.28,298702.81,847.91,6592.2,3456.6,9780.36,8641.51,11.64
34,26,4439.54,230855.92,567.66,5007.2,3038.79,8149.42,7596.97,6.78
34,27,712.55,37052.41,100.4,812.95,1217.41,3490.68,3043.53,12.81
34,28,270.78,14080.3,35.32,306.1,750.47,2938.47,1876.19,36.15
34,29,2052.42,106726.0,277.62,2330.04,2066.17,5165.53,5165.41,0.0
34,30,1901.56,98881.25,246.21,2147.77,1988.78,4976.95,4971.95,0.1
34,31,869.28,45202.36,113.72,983.0,1344.65,3686.6,3361.63,8.81
34,32,4441.68,230967.48,593.39,5035.07,3039.52,8152.1,7598.81,6.79
34,33,3383.33,175933.23,443.63,3826.96,2652.8,6829.16,6631.99,2.89
34,34,8033.14,417723.05,994.33,9027.46,4087.65,12641.42,10219.14,19.16
34,35,1684.92,87615.67,216.16,1901.08,1872.06,4706.15,4680.16,0.55
34,36,871.21,45302.74,135.27,1006.47,1346.15,3689.01,3365.37,8.77
34,37,2220.84,115483.9,272.74,2493.59,2149.27,5376.06,5373.17,0.05
34,38,48819.29,2538603.17,5772.05,54591.34,10076.91,63624.11,25192.28,60.4
34,40,38447.46,1999268.16,4726.24,43173.71,8942.64,50659.33,22356.59,55.87
34,41,345.9,17986.69,49.78,395.68,848.21,3032.37,2120.54,30.07
34,42,4210.8,218961.37,581.57,4792.37,2959.47,7863.49,7398.67,5.91
34,44,3261.73,169609.76,459.38,3721.11,2604.69,6677.16,6511.72,2.48
34,45,5.8,301.46,1.84,7.64,109.81,2607.25,274.53,89.47
34,46,16935.29,880635.08,2155.54,19090.83,5935.1,23769.11,14837.75,37.58
34,47,5.3,275.39,2.1,7.39,104.95,2606.62,262.39,89.93
34,48,961.62,50004.46,166.67,1128.3,1414.28,3802.03,3535.69,7.01
34,49,3965.79,206221.1,505.49,4471.28,2872.08,7557.24,7180.2,4.99
34,51,13.58,706.19,3.88,17.46,168.07,2616.98,420.18,83.94
34,52,1240.36,64498.91,171.04,1411.41,1606.22,4150.45,4015.56,3.25
34,54,42.69,2219.85,8.67,51.36,297.98,2653.36,744.96,71.92
34,55,9394.08,488492.09,1240.55,10634.63,4420.37,14342.6,11050.93,22.95
34,56,3725.74,193738.26,817.07,4542.81,2783.8,7257.17,6959.49,4.1
34,58,1776.26,92365.53,302.66,2078.92,1922.14,4820.33,4805.35,0.31
34,59,402.55,20932.69,64.46,467.01,915.05,3103.19,2287.61,26.28
34,60,58.67,3050.82,8.68,67.35,349.33,2673.34,873.33,67.33
34,65,45441.71,2362968.72,6282.07,51723.77,9722.08,59402.13,24305.19,59.08
34,67,6292.87,327229.48,879.11,7171.99,3617.9,10466.09,9044.74,13.58
34,71,2326.0,120951.75,321.54,2647.53,2199.56,5507.49,5498.9,0.16
34,72,34362.12,1786830.03,4465.6,38827.71,8454.18,45552.65,21135.46,53.6
34,74,7470.18,388449.45,987.26,8457.44,3941.82,11937.73,9854.56,17.45
34,79,14991.8,779573.45,2125.98,17117.78,5584.17,21339.75,13960.42,34.58
34,80,11675.26,607113.41,1556.37,13231.63,4927.93,17194.07,12319.84,28.35
34,81,15831.87,823257.19,2209.51,18041.38,5738.49,22389.84,14346.23,35.93
34,82,15216.04,791233.93,1929.91,17145.95,5625.78,21620.05,14064.44,34.95
34,83,2829.8,147149.72,418.63,3248.43,2426.11,6137.25,6065.26,1.17
34,85,1859.44,96690.94,253.4,2112.84,1966.63,4924.3,4916.58,0.16
34,87,6067.45,315507.43,852.58,6920.04,3552.51,10184.31,8881.26,12.79
34,90,44173.12,2297002.13,5485.49,49658.61,9585.41,57816.4,23963.53,58.55
34,91,34018.1,1768941.32,4637.47,38655.57,8411.76,45122.63,21029.39,53.4
34,92,67395.13,3504546.54,8911.3,76306.43,11839.84,86843.91,29599.61,65.92
34,93,29492.15,1533591.85,3416.87,32909.02,7832.22,39465.19,19580.55,50.39
34,94,37310.35,1940138.37,4768.75,42079.1,8809.4,49237.94,22023.5,55.27
34,95,69245.19,3600749.77,9506.57,78751.75,12001.25,89156.48,30003.12,66.35
34,96,18942.75,985023.19,2524.13,21466.88,6277.02,26278.44,15692.54,40.28
34,97,17570.58,913670.03,2199.15,19769.73,6045.4,24563.22,15113.49,38.47
34,98,7653.48,397981.21,1000.42,8653.91,3989.89,12166.86,9974.73,18.02
34,99,46.03,2393.79,14.0,60.04,309.44,2657.54,773.59,70.89
35,1,16096.78,837032.45,2541.82,18638.6,5786.3,22720.97,14465.76,36.33
35,2,45578.46,2370079.72,5543.34,51121.8,9736.69,59573.07,24341.73,59.14
35,3,10238.34,532393.66,1329.39,11567.73,4614.73,15397.92,11536.83,25.08
35,4,19450.45,1011423.58,2314.67,21765.13,6360.58,26913.07,15901.44,40.92
35,5,22023.51,1145222.36,3159.58,25183.09,6768.23,30129.38,16920.57,43.84
35,6,6757.56,351393.17,951.03,7708.59,3749.1,11046.95,9372.74,15.16
35,7,26933.84,1400559.64,4341.16,31275.0,7484.81,36267.3,18712.03,48.41
35,8,18314.97,952378.52,2246.51,20561.48,6172.13,25493.71,15430.32,39.47
35,9,15620.23,812252.1,2222.27,17842.5,5700.01,22125.29,14250.02,35.59
35,10,14780.48,768584.81,1902.48,16682.96,5544.67,21075.6,13861.68,34.23
35,11,15769.73,820026.05,2288.68,18058.41,5727.22,22312.16,14318.05,35.83
35,12,2116.94,110080.93,278.65,2395.59,2098.39,5246.18,5245.97,0.0
35,13,33491.48,1741556.9,4442.45,37933.93,8346.39,44464.35,20865.98,53.07
35,14,28019.33,1457005.16,3942.32,31961.65,7634.15,37624.16,19085.37,49.27
35,16,7430.87,386405.3,1615.82,9046.69,3931.44,11888.59,9828.6,17.33
35,17,17117.92,890131.72,2561.91,19679.82,5967.02,23997.4,14917.54,37.84
35,18,4376.38,227571.67,1237.73,5614.11,3017.1,8070.47,7542.74,6.54
35,19,0.0,0.0,0.0,0.0,0.0,inf,inf,
35,20,11848.1,616101.43,1640.39,13488.5,4964.28,17410.13,12410.7,28.72
35,21,3805.29,197875.25,521.43,4326.72,2813.36,7356.62,7033.41,4.39
35,22,21461.98,1116022.9,2756.66,24218.64,6681.39,29427.47,16703.46,43.24
35,23,39752.54,2067132.07,5999.09,45751.63,9093.14,52290.67,22732.86,56.53
35,24,11003.39,572176.14,1452.34,12455.72,4784.04,16354.23,11960.1,26.87
35,25,14700.84,764443.65,1947.43,16648.27,5529.71,20976.05,13824.29,34.09
35,26,12988.53,675403.52,1727.23,14715.76,5197.71,18835.66,12994.26,31.01
35,27,1572.39,81764.51,198.32,1770.72,1808.47,4565.49,4521.19,0.97
35,28,740.85,38524.33,104.72,845.57,1241.36,3526.07,3103.4,11.99
35,29,8685.97,451670.66,1293.64,9979.62,4250.51,13457.47,10626.27,21.04
35,30,6022.14,313151.45,862.61,6884.75,3539.22,10127.68,8848.04,12.64
35,31,4317.91,224531.29,544.46,4862.37,2996.87,7997.39,7492.18,6.32
35,32,7508.94,390464.85,1073.73,8582.67,3952.04,11986.17,9880.09,17.57
35,33,10732.67,558098.73,1408.09,12140.75,4724.82,16015.83,11812.06,26.25
35,34,25880.14,1345767.39,3651.52,29531.66,7336.94,34950.18,18342.35,47.52
35,35,3263.95,169725.37,456.38,3720.33,2605.57,6679.94,6513.93,2.49
35,36,3666.34,190649.8,543.52,4209.87,2761.52,7182.93,6903.8,3.89
35,38,35795.45,1861363.52,4713.99,40509.45,8628.7,47344.32,21571.76,54.44
35,40,35556.14,1848919.42,4908.01,40464.15,8599.81,47045.18,21499.53,54.3
35,41,1976.62,102784.43,274.14,2250.77,2027.65,5070.78,5069.13,0.03
35,42,8069.43,419610.22,1052.43,9121.86,4096.88,12686.78,10242.19,19.27
35,44,1807.04,93965.97,259.11,2066.15,1938.72,4858.8,4846.8,0.25
35,45,0.5,26.24,0.22,0.72,32.4,2600.63,81.0,96.89
35,46,16059.6,835099.08,2222.8,18282.39,5779.62,22674.5,14449.04,36.28
35,47,8.74,454.43,4.14,12.88,134.82,2610.92,337.06,87.09
35,49,4.29,223.29,1.26,5.55,94.51,2605.37,236.27,90.93
35,51,14.08,732.1,4.01,18.09,171.13,2617.6,427.81,83.66
35,52,1605.76,83499.51,233.79,1839.55,1827.56,4607.2,4568.9,0.83
35,54,174.55,9076.39,36.78,211.32,602.54,2818.18,1506.35,46.55
35,55,10312.79,536265.26,1384.05,11696.84,4631.48,15490.99,11578.7,25.26
35,56,748.22,38907.52,117.11,865.34,1247.52,3535.28,3118.79,11.78
35,58,2673.62,139028.32,436.77,3110.39,2358.21,5942.03,5895.51,0.78
35,59,259.17,13476.96,43.91,303.08,734.22,2923.97,1835.55,37.22
35,60,91.7,4768.62,12.47,104.17,436.74,2714.63,1091.86,59.78
35,67,5232.06,272067.01,767.29,5999.35,3298.89,9140.07,8247.23,9.77
35,71,12610.98,655771.14,1675.8,14286.78,5121.61,18363.73,12804.01,30.28
35,72,79148.85,4115740.2,11859.97,91008.82,12830.81,101536.06,32077.02,68.41
35,74,21901.52,1138879.07,3117.72,25019.24,6749.46,29976.9,16873.64,43.71
35,77,9.0,468.0,3.8,12.8,136.82,2611.25,342.05,86.9
35,78,0.4,20.84,0.15,0.55,28.87,2600.5,72.18,97.22
35,79,25205.05,1310662.41,3211.1,28416.15,7240.61,34106.31,18101.54,46.93
35,80,57.6,2995.38,11.33,68.93,346.14,2672.0,865.36,67.61
35,81,7416.17,385641.09,1170.81,8586.99,3927.55,11870.22,9818.87,17.28
35,82,10624.57,552477.7,1304.01,11928.58,4700.97,15880.71,11752.42,26.0
35,83,2497.2,129854.24,417.75,2914.95,2279.07,5721.5,5697.68,0.42
35,85,1938.65,100809.85,291.89,2230.54,2008.08,5023.31,5020.21,0.06
35,87,11760.23,611531.88,1673.48,13433.7,4945.83,17300.29,12364.59,28.53
35,90,12963.65,674109.9,1757.05,14720.71,5192.73,18804.56,12981.81,30.96
35,91,7669.95,398837.27,952.12,8622.07,3994.18,12187.43,9985.46,18.07
35,92,33708.33,1752832.94,4173.79,37882.11,8373.37,44735.41,20933.42,53.21
35,93,1516.43,78854.47,202.57,1719.0,1776.0,4495.54,4440.0,1.24
35,94,63.46,3299.88,16.31,79.77,363.31,2679.32,908.28,66.1
35,95,43214.23,2247139.88,5606.89,48821.12,9480.8,56617.79,23702.0,58.14
35,96,2.93,152.5,0.86,3.79,78.1,2603.67,195.26,92.5
35,97,3699.68,192383.35,519.34,4219.02,2774.05,7224.6,6935.12,4.01
35,98,42.21,2195.13,9.16,51.37,296.32,2652.77,740.8,72.07
36,1,2133.5,110942.08,281.64,2415.14,2106.58,5266.88,5266.45,0.01
36,2,13416.03,697633.33,1613.11,15029.14,5282.55,19370.03,13206.37,31.82
36,3,335.18,17429.32,45.07,380.24,834.97,3018.97,2087.42,30.86
36,4,9873.51,513422.27,1425.48,11298.98,4531.76,14941.88,11329.41,24.18
36,5,198.29,10311.04,40.33,238.62,642.22,2847.86,1605.54,43.62
36,6,4.88,253.56,1.45,6.33,100.71,2606.1,251.77,90.34
36,7,410.44,21343.05,58.95,469.4,923.97,3113.05,2309.93,25.8
36,8,3417.64,177717.3,439.2,3856.84,2666.21,6872.05,6665.53,3.01
36,9,72.04,3746.32,14.23,86.27,387.11,2690.06,967.77,64.02
36,10,176.27,9166.05,23.66,199.93,605.51,2820.34,1513.77,46.33
36,11,279.1,14513.19,38.59,317.69,761.92,2948.87,1904.81,35.41
36,12,35.35,1838.05,4.48,39.82,271.15,2644.18,677.87,74.36
36,13,12176.4,633172.56,1482.55,13658.95,5032.58,17820.49,12581.46,29.4
36,14,1793.82,93278.47,294.65,2088.47,1931.62,4842.27,4829.04,0.27
36,16,618.4,32156.74,73.21,691.61,1134.14,3373.0,2835.35,15.94
36,17,472.2,24554.49,71.77,543.97,991.05,3190.25,2477.62,22.34
36,18,141.97,7382.26,26.52,168.48,543.41,2777.46,1358.52,51.09
36,20,62.46,3247.72,11.87,74.32,360.43,2678.07,901.07,66.35
36,21,240.48,12505.2,31.86,272.34,707.25,2900.61,1768.13,39.04
36,22,28.12,1462.07,6.89,35.01,241.83,2635.15,604.58,77.06
36,23,2.25,116.99,1.16,3.41,68.41,2602.81,171.02,93.43
36,24,0.71,36.76,0.58,1.29,38.35,2600.88,95.86,96.31
36,25,12.22,635.69,2.18,14.4,159.46,2615.28,398.65,84.76
36,26,170.34,8857.93,20.99,191.33,595.25,2812.93,1488.11,47.1
36,31,25.66,1334.06,8.01,33.66,231.0,2632.07,577.51,78.06
36,32,1.63,84.85,0.68,2.32,58.26,2602.04,145.65,94.4
36,33,0.06,3.06,0.07,0.12,11.06,2600.07,27.65,98.94
36,34,0.31,16.34,0.26,0.57,25.57,2600.39,63.92,97.54
36,38,18147.99,943695.46,2097.7,20245.69,6143.93,25284.99,15359.81,39.25
36,40,10538.96,548026.13,1131.27,11670.23,4681.99,15773.71,11704.98,25.79
36,41,33.35,1734.2,8.66,42.01,263.38,2641.69,658.45,75.07
36,42,92.14,4791.09,12.2,104.33,437.77,2715.17,1094.43,59.69
36,44,0.92,47.98,0.53,1.45,43.81,2601.15,109.52,95.79
36,46,2464.32,128144.7,332.39,2796.71,2264.02,5680.4,5660.05,0.36
36,49,1.25,65.0,0.07,1.32,50.99,2601.56,127.48,95.1
36,52,1.91,99.49,0.59,2.5,63.08,2602.39,157.71,93.94
36,55,126.95,6601.24,21.0,147.94,513.86,2758.68,1284.64,53.43
36,56,89.69,4663.96,22.71,112.4,431.92,2712.11,1079.81,60.19
36,59,18.64,969.31,4.39,23.03,196.91,2623.3,492.27,81.23
36,60,158.28,8230.65,25.88,184.16,573.78,2797.85,1434.46,48.73
36,67,662.67,34458.92,98.14,760.81,1174.03,3428.34,2935.09,14.39
36,72,0.3,15.55,0.14,0.44,24.94,2600.37,62.36,97.6
36,74,600.6,31231.29,81.39,681.99,1117.7,3350.75,2794.25,16.61
36,79,17474.65,908681.8,2036.26,19510.91,6028.87,24443.31,15072.17,38.34
36,80,20561.6,1069203.3,2787.59,23349.2,6539.73,28302.0,16349.34,42.23
36,81,12266.73,637869.75,1849.82,14116.55,5051.22,17933.41,12628.04,29.58
36,82,4762.29,247638.87,640.78,5403.07,3147.31,8552.86,7868.27,8.0
36,83,3269.92,170035.75,435.81,3705.73,2607.96,6687.4,6519.89,2.5
36,87,238.21,12387.15,36.7,274.92,703.91,2897.77,1759.77,39.27
36,90,35474.19,1844657.98,4520.77,39994.96,8589.9,46942.74,21474.74,54.25
36,91,11097.88,577089.55,1391.98,12489.85,4804.54,16472.34,12011.34,27.08
36,92,44539.56,2316057.35,6017.79,50557.35,9625.09,58274.46,24062.72,58.71
36,93,26103.32,1357372.41,4042.87,30146.19,7368.51,35229.14,18421.27,47.71
36,94,47372.15,2463351.86,6319.16,53691.31,9926.43,61815.19,24816.08,59.85
36,95,39725.86,2065744.74,5019.86,44745.72,9090.09,52257.33,22725.23,56.51
36,96,15667.13,814690.55,2101.31,17768.43,5708.56,22183.91,14271.39,35.67
36,97,6469.27,336402.23,744.94,7214.21,3668.25,10686.59,9170.64,14.19
36,98,9009.94,468517.08,1138.88,10148.83,4329.05,13862.43,10822.63,21.93
37,1,10655.38,554079.74,1370.98,12026.36,4707.78,15919.22,11769.45,26.07
37,2,16522.04,859146.02,1996.94,18518.98,5862.24,23252.55,14655.6,36.97
37,3,1246.73,64829.73,163.64,1410.37,1610.34,4158.41,4025.85,3.19
37,4,17582.68,914299.21,2391.97,19974.65,6047.48,24578.35,15118.69,38.49
37,5,1119.35,58205.96,165.6,1284.94,1525.86,3999.18,3814.64,4.61
37,6,43.73,2273.94,6.44,50.17,301.59,2654.66,753.98,71.6
37,7,821.77,42731.95,115.29,937.05,1307.39,3627.21,3268.48,9.89
37,8,16148.78,839736.69,2214.68,18363.46,5795.64,22785.98,14489.11,36.41
37,9,149.1,7753.39,18.81,167.91,556.9,2786.38,1392.25,50.03
37,10,386.99,20123.31,50.02,437.0,897.18,3083.73,2242.95,27.27
37,11,1724.02,89649.25,239.56,1963.59,1893.67,4755.03,4734.16,0.44
37,12,182.05,9466.51,26.27,208.32,615.35,2827.56,1538.38,45.59
37,13,16737.96,870374.17,2252.21,18990.17,5900.42,23522.46,14751.05,37.29
37,14,1359.71,70704.97,178.17,1537.88,1681.72,4299.64,4204.31,2.22
37,16,2214.74,115166.52,296.35,2511.09,2146.31,5368.43,5365.78,0.05
37,17,319.16,16596.13,44.57,363.73,814.77,2998.95,2036.92,32.08
37,18,325.19,16909.89,68.91,394.1,822.43,3006.49,2056.08,31.61
37,20,35.65,1853.99,6.3,41.95,272.32,2644.57,680.81,74.26
37,21,1915.14,99587.15,247.83,2162.97,1995.87,4993.92,4989.67,0.09
37,22,34.63,1800.8,7.44,42.07,268.39,2643.29,670.97,74.62
37,23,27.74,1442.3,5.8,33.54,240.19,2634.67,600.48,77.21
37,24,0.88,45.53,0.29,1.17,42.67,2601.09,106.69,95.9
37,25,66.93,3480.57,10.4,77.33,373.13,2683.67,932.81,65.24
37,26,1.09,56.43,0.37,1.46,47.51,2601.36,118.77,95.43
37,27,22.26,1157.38,3.96,26.22,215.16,2627.82,537.91,79.53
37,28,139.75,7267.1,21.22,160.97,539.15,2774.69,1347.88,51.42
37,31,110.62,5752.1,23.44,134.06,479.67,2738.27,1199.18,56.21
37,32,24.44,1270.63,8.76,33.19,225.44,2630.54,563.61,78.57
37,33,0.56,29.31,0.18,0.74,34.24,2600.7,85.61,96.71
37,38,69375.48,3607524.74,9682.23,79057.71,12012.53,89319.34,30031.34,66.38
37,40,27125.88,1410545.75,3647.8,30773.68,7511.45,36507.35,18778.62,48.56
37,41,2.43,126.29,0.4,2.83,71.07,2603.04,177.68,93.17
37,42,113.98,5927.15,16.03,130.02,486.91,2742.48,1217.29,55.61
37,44,0.58,30.16,0.37,0.95,34.73,2600.72,86.83,96.66
37,46,8519.71,443025.09,1148.98,9668.7,4209.63,13249.64,10524.08,20.57
37,49,17.81,925.95,3.0,20.81,192.45,2622.26,481.13,81.65
37,52,29.3,1523.86,4.54,33.85,246.89,2636.63,617.22,76.59
37,55,1.22,63.69,0.56,1.79,50.47,2601.53,126.18,95.15
37,56,284.46,14791.77,69.07,353.53,769.2,2955.57,1923.0,34.94
37,59,138.11,7181.68,16.75,154.85,535.97,2772.64,1339.93,51.67
37,60,744.24,38700.25,115.3,859.54,1244.19,3530.29,3110.48,11.89
37,67,2268.45,117959.17,332.62,2601.07,2172.18,5435.56,5430.45,0.09
37,71,0.6,31.32,0.7,1.3,35.39,2600.75,88.48,96.6
37,72,209.89,10914.43,31.29,241.18,660.74,2862.37,1651.85,42.29
37,74,680.54,35388.33,88.14,768.69,1189.76,3450.68,2974.4,13.8
37,79,7634.59,396998.77,1017.84,8652.44,3984.97,12143.24,9962.41,17.96
37,80,10652.79,553945.04,1374.61,12027.4,4707.21,15915.99,11768.02,26.06
37,81,10697.17,556252.75,1419.68,12116.85,4717.0,15971.46,11792.51,26.17
37,82,5442.11,282989.5,712.7,6154.8,3364.46,9402.63,8411.15,10.54
37,83,2329.88,121153.97,270.22,2600.1,2201.4,5512.36,5503.5,0.16
37,85,125.22,6511.31,19.61,144.82,510.35,2756.52,1275.86,53.71
37,87,1020.07,53043.49,143.85,1163.92,1456.62,3875.08,3641.55,6.03
37,90,44099.46,2293172.03,6012.72,50112.19,9577.42,57724.33,23943.54,58.52
37,91,30903.05,1606958.68,3774.46,34677.52,8017.38,41228.81,20043.44,51.38
37,92,59119.49,3074213.69,8048.69,67168.19,11089.12,76499.37,27722.8,63.76
37,93,21565.05,1121382.43,2989.05,24554.09,6697.41,29556.31,16743.52,43.35
37,94,33693.04,1752037.86,4130.97,37824.0,8371.47,44716.29,20928.68,53.2
37,95,51461.41,2675993.48,7399.16,58860.57,10346.0,66926.77,25865.0,61.35
37,96,20199.94,1050396.99,2604.0,22803.94,6481.97,27849.93,16204.91,41.81
37,97,13960.14,725927.17,1931.87,15892.01,5388.61,20050.17,13471.52,32.81
37,98,5188.78,269816.62,644.42,5833.2,3285.22,9085.98,8213.05,9.61
37,99,1.25,65.0,0.83,2.08,50.99,2601.56,127.48,95.1
38,1,6857.83,356607.13,908.42,7766.25,3776.81,11172.29,9442.02,15.49
38,2,10986.17,571280.98,1344.75,12330.93,4780.3,16332.72,11950.74,26.83
38,3,465.65,24213.82,61.77,527.42,984.15,3182.06,2460.38,22.68
38,4,10669.5,554814.07,1448.37,12117.87,4710.9,15936.88,11777.25,26.1
38,5,379.66,19742.48,52.59,432.25,888.65,3074.58,2221.63,27.74
38,6,36.4,1892.63,4.93,41.33,275.15,2645.5,687.86,74.0
38,7,402.75,20942.9,56.15,458.9,915.27,3103.44,2288.17,26.27
38,8,9485.4,493240.77,1190.41,10675.81,4441.8,14456.75,11104.51,23.19
38,9,77.32,4020.63,11.79,89.11,401.03,2696.65,1002.58,62.82
38,10,364.0,18927.97,49.05,413.05,870.13,3055.0,2175.31,28.79
38,11,750.01,39000.7,99.08,849.09,1249.01,3537.52,3122.53,11.73
38,12,63.4,3296.71,8.81,72.21,363.14,2679.25,907.84,66.12
38,13,10033.86,521760.97,1413.62,11447.48,4568.42,15142.33,11421.04,24.58
38,14,960.55,49948.72,113.89,1074.44,1413.49,3800.69,3533.72,7.02
38,16,844.43,43910.56,99.73,944.16,1325.3,3655.54,3313.25,9.36
38,17,422.99,21995.37,50.88,473.87,937.98,3128.73,2344.96,25.05
38,18,219.18,11397.2,54.52,273.7,675.19,2873.97,1687.99,41.27
38,20,31.63,1644.93,7.14,38.77,256.51,2639.54,641.27,75.71
38,21,1053.56,54785.22,130.09,1183.65,1480.34,3916.95,3700.85,5.52
38,22,27.06,1406.88,7.28,34.33,237.22,2633.82,593.06,77.48
38,23,26.61,1383.7,4.43,31.04,235.26,2633.26,588.15,77.66
38,24,2.25,116.89,0.71,2.96,68.38,2602.81,170.95,93.43
38,25,52.29,2718.97,8.22,60.5,329.79,2665.36,824.46,69.07
38,26,2.27,118.08,0.7,2.97,68.73,2602.84,171.81,93.4
38,27,7.92,411.59,1.7,9.61,128.31,2609.89,320.78,87.71
38,28,89.38,4647.99,14.0,103.39,431.18,2711.73,1077.96,60.25
38,29,1.28,66.65,0.58,1.87,51.63,2601.6,129.08,95.04
38,31,18.09,940.85,2.97,21.07,194.0,2622.62,484.99,81.51
38,32,38.26,1989.72,6.32,44.59,282.11,2647.83,705.29,73.36
38,33,1.41,73.18,0.58,1.98,54.1,2601.76,135.26,94.8
38,34,1.06,54.99,0.51,1.57,46.9,2601.32,117.25,95.49
38,38,54955.78,2857700.79,6686.5,61642.28,10691.49,71294.73,26728.73,62.51
38,40,16473.39,856616.18,2159.47,18632.86,5853.6,23191.74,14634.0,36.9
38,42,99.82,5190.38,13.34,113.16,455.65,2724.77,1139.12,58.19
38,44,2.27,118.28,0.53,2.8,68.78,2602.84,171.96,93.39
38,46,4948.4,257316.64,587.24,5535.63,3208.22,8785.5,8020.55,8.71
38,49,6.32,328.84,1.51,7.83,114.69,2607.9,286.72,89.01
38,52,21.14,1099.51,2.9,24.04,209.71,2626.43,524.29,80.04
38,55,0.94,48.77,0.28,1.22,44.17,2601.17,110.42,95.75
38,56,51.55,2680.36,16.0,67.54,327.44,2664.43,818.59,69.28
38,59,61.65,3205.55,10.82,72.47,358.08,2677.06,895.2,66.56
38,60,390.55,20308.69,51.55,442.1,901.3,3088.19,2253.26,27.04
38,67,712.52,37050.86,90.11,802.63,1217.39,3490.65,3043.47,12.81
38,72,169.7,8824.31,25.15,194.85,594.11,2812.12,1485.29,47.18
38,74,392.13,20390.85,46.9,439.03,903.12,3090.16,2257.81,26.94
38,79,8630.96,448810.03,1167.64,9798.6,4237.03,13388.7,10592.57,20.88
38,80,11160.33,580337.03,1496.89,12657.22,4818.04,16550.41,12045.09,27.22
38,81,10259.36,533486.61,1272.29,11531.64,4619.47,15424.2,11548.66,25.13
38,82,5466.19,284241.64,758.72,6224.91,3371.89,9432.73,8429.73,10.63
38,83,2386.22,124083.51,356.26,2742.48,2227.86,5582.78,5569.64,0.24
38,85,78.87,4101.28,9.56,88.43,405.03,2698.59,1012.58,62.48
38,87,581.1,30217.08,86.56,667.66,1099.4,3326.37,2748.5,17.37
38,90,34765.58,1807809.99,4434.63,39200.21,8503.67,46056.97,21259.17,53.84
38,91,25396.11,1320597.86,3308.31,28704.42,7268.01,34345.14,18170.02,47.1
38,92,45314.43,2356350.61,6483.92,51798.36,9708.45,59243.04,24271.13,59.03
38,93,18862.23,980835.78,2600.64,21462.87,6263.66,26177.78,15659.15,40.18
38,94,21331.41,1109233.39,2840.99,24172.4,6661.03,29264.26,16652.58,43.1
38,95,41792.27,2173198.15,6194.9,47987.18,9323.51,54840.34,23308.79,57.5
38,96,11971.29,622506.99,1699.84,13671.13,4990.02,17564.11,12475.04,28.97
38,97,9888.57,514205.76,1216.72,11105.29,4535.22,14960.72,11338.05,24.21
38,98,4732.86,246108.84,647.01,5379.87,3137.57,8516.08,7843.93,7.89
39,1,20291.18,1055141.61,2856.04,23147.23,6496.59,27963.98,16241.47,41.92
39,2,67207.41,3494785.1,9140.46,76347.87,11823.34,86609.26,29558.35,65.87
39,3,15136.26,787085.46,2022.68,17158.94,5611.01,21520.32,14027.52,34.82
39,4,44787.3,2328939.41,5615.95,50403.25,9651.82,58584.12,24129.54,58.81
39,5,21519.95,1119037.22,2879.66,24399.61,6690.4,29499.93,16726.01,43.3
39,6,4381.39,227832.16,662.06,5043.45,3018.82,8076.73,7547.06,6.56
39,7,34598.28,1799110.69,4365.26,38963.54,8483.18,45847.85,21207.96,53.74
39,8,36024.74,1873286.7,4931.61,40956.35,8656.3,47630.93,21640.74,54.57
39,9,19331.99,1005263.67,2588.45,21920.44,6341.18,26764.99,15852.95,40.77
39,10,14919.37,775807.44,2036.08,16955.46,5570.66,21249.22,13926.66,34.46
39,11,20312.38,1056243.69,2753.28,23065.65,6499.98,27990.47,16249.95,41.94
39,12,4621.16,240300.31,631.88,5253.04,3100.32,8376.45,7750.81,7.47
39,13,54991.42,2859554.02,7651.13,62642.56,10694.96,71339.28,26737.4,62.52
39,14,19848.58,1032126.06,2544.13,22392.71,6425.34,27410.72,16063.36,41.4
39,16,26691.77,1387972.0,4172.23,30864.0,7451.1,35964.71,18627.75,48.21
39,17,11551.4,600673.0,1438.89,12990.3,4901.73,17039.25,12254.32,28.08
